share memory
ToM optimizer lr * 10
2024-04-07 01:18:18,063 : lr: 0.001
2024-04-07 01:18:18,063 : gamma: 0.1
2024-04-07 01:18:18,063 : gamma_rate: 0.002
2024-04-07 01:18:18,063 : gamma_final: 0.9
2024-04-07 01:18:18,063 : tau: 1.0
2024-04-07 01:18:18,063 : entropy: 0.005
2024-04-07 01:18:18,063 : grad_entropy: 1.0
2024-04-07 01:18:18,063 : seed: 1
2024-04-07 01:18:18,063 : workers: 6
2024-04-07 01:18:18,063 : A2C_steps: 10
2024-04-07 01:18:18,063 : env_steps: 10
2024-04-07 01:18:18,063 : start_eps: 2000
2024-04-07 01:18:18,063 : ToM_train_loops: 1
2024-04-07 01:18:18,063 : policy_train_loops: 1
2024-04-07 01:18:18,063 : test_eps: 20
2024-04-07 01:18:18,063 : ToM_frozen: 5
2024-04-07 01:18:18,063 : env: CN
2024-04-07 01:18:18,063 : optimizer: Adam
2024-04-07 01:18:18,063 : amsgrad: True
2024-04-07 01:18:18,063 : load_model_dir: None
2024-04-07 01:18:18,063 : load_executor_dir: None
2024-04-07 01:18:18,063 : log_dir: logs/CN/Apr07_01-18
2024-04-07 01:18:18,064 : model: ToM2C
2024-04-07 01:18:18,064 : gpu_id: [-1]
2024-04-07 01:18:18,064 : norm_reward: True
2024-04-07 01:18:18,064 : train_comm: False
2024-04-07 01:18:18,064 : random_target: True
2024-04-07 01:18:18,064 : mask_actions: False
2024-04-07 01:18:18,064 : mask: False
2024-04-07 01:18:18,064 : render: False
2024-04-07 01:18:18,064 : fix: False
2024-04-07 01:18:18,064 : shared_optimizer: True
2024-04-07 01:18:18,064 : train_mode: -1
2024-04-07 01:18:18,064 : lstm_out: 32
2024-04-07 01:18:18,064 : sleep_time: 0
2024-04-07 01:18:18,064 : max_step: 3000000
2024-04-07 01:18:18,064 : render_save: False
2024-04-07 01:18:18,064 : num_agents: -1
2024-04-07 01:18:18,064 : num_targets: -1
/home/josuetf/ToM2C/venv/lib/python3.9/site-packages/torch/autograd/__init__.py:130: UserWarning: CUDA initialization: Found no NVIDIA driver on your system. Please check that you have an NVIDIA GPU and installed a driver from http://www.nvidia.com/Download/index.aspx (Triggered internally at  /pytorch/c10/cuda/CUDAFunctions.cpp:100.)
  Variable._execution_engine.run_backward(
/home/josuetf/ToM2C/shared_optim.py:155: UserWarning: This overload of add_ is deprecated:
	add_(Number alpha, Tensor other)
Consider using one of the following signatures instead:
	add_(Tensor other, *, Number alpha) (Triggered internally at  /pytorch/torch/csrc/utils/python_arg_parser.cpp:882.)
  exp_avg.mul_(beta1).add_(1 - beta1, grad)
2024-04-07 01:18:43,821 : Time 00h 00m 25s, ave eps reward [-31.91 -31.91 -31.91], ave eps length 10.0, reward step [-3.19 -3.19 -3.19], FPS 6.94, mean reward -31.9121217021274, std reward 6.165989510372239, AG 0.0
2024-04-07 01:39:10,563 : Time 00h 20m 52s, ave eps reward [-16.93 -16.93 -16.93], ave eps length 10.0, reward step [-1.69 -1.69 -1.69], FPS 6.73, mean reward -16.92978993482675, std reward 4.142985322714727, AG 0.0
2024-04-07 01:39:37,221 : Time 00h 21m 19s, ave eps reward [-17.38 -17.38 -17.38], ave eps length 10.0, reward step [-1.74 -1.74 -1.74], FPS 6.67, mean reward -17.38246725376616, std reward 5.044227053906736, AG 0.0
2024-04-07 01:40:03,816 : Time 00h 21m 45s, ave eps reward [-15.66 -15.66 -15.66], ave eps length 10.0, reward step [-1.57 -1.57 -1.57], FPS 7.09, mean reward -15.658297330619465, std reward 3.51219113970404, AG 0.0
2024-04-07 01:40:30,249 : Time 00h 22m 12s, ave eps reward [-14.7 -14.7 -14.7], ave eps length 10.0, reward step [-1.47 -1.47 -1.47], FPS 8.03, mean reward -14.695895498613018, std reward 4.790148695481969, AG 0.0
2024-04-07 01:40:56,665 : Time 00h 22m 38s, ave eps reward [-14.17 -14.17 -14.17], ave eps length 10.0, reward step [-1.42 -1.42 -1.42], FPS 9.57, mean reward -14.170640358583148, std reward 4.538129975722299, AG 0.0
2024-04-07 01:41:23,910 : Time 00h 23m 05s, ave eps reward [-14.39 -14.39 -14.39], ave eps length 10.0, reward step [-1.44 -1.44 -1.44], FPS 6.82, mean reward -14.387273572915941, std reward 3.972914264632766, AG 0.0
2024-04-07 01:41:50,412 : Time 00h 23m 32s, ave eps reward [-14.36 -14.36 -14.36], ave eps length 10.0, reward step [-1.44 -1.44 -1.44], FPS 8.98, mean reward -14.364011411832246, std reward 4.210452349034145, AG 0.0
2024-04-07 01:42:16,922 : Time 00h 23m 58s, ave eps reward [-14.42 -14.42 -14.42], ave eps length 10.0, reward step [-1.44 -1.44 -1.44], FPS 8.61, mean reward -14.42385523589526, std reward 4.6937418368311725, AG 0.0
2024-04-07 01:42:43,637 : Time 00h 24m 25s, ave eps reward [-12.63 -12.63 -12.63], ave eps length 10.0, reward step [-1.26 -1.26 -1.26], FPS 6.49, mean reward -12.629554934216436, std reward 3.7159610195870685, AG 0.0
2024-04-07 01:43:10,283 : Time 00h 24m 52s, ave eps reward [-14.77 -14.77 -14.77], ave eps length 10.0, reward step [-1.48 -1.48 -1.48], FPS 6.8, mean reward -14.772300211368329, std reward 5.269448753477226, AG 0.0
2024-04-07 01:43:36,925 : Time 00h 25m 18s, ave eps reward [-15.54 -15.54 -15.54], ave eps length 10.0, reward step [-1.55 -1.55 -1.55], FPS 7.53, mean reward -15.539523178413168, std reward 4.910870300001284, AG 0.0
2024-04-07 01:44:03,703 : Time 00h 25m 45s, ave eps reward [-17.87 -17.87 -17.87], ave eps length 10.0, reward step [-1.79 -1.79 -1.79], FPS 6.56, mean reward -17.873017662557892, std reward 4.575501888952743, AG 0.0
2024-04-07 01:44:30,134 : Time 00h 26m 12s, ave eps reward [-14.12 -14.12 -14.12], ave eps length 10.0, reward step [-1.41 -1.41 -1.41], FPS 8.16, mean reward -14.121320139165505, std reward 4.253017873222831, AG 0.0
2024-04-07 01:44:56,416 : Time 00h 26m 38s, ave eps reward [-17.67 -17.67 -17.67], ave eps length 10.0, reward step [-1.77 -1.77 -1.77], FPS 10.39, mean reward -17.668626190604417, std reward 5.198263857788319, AG 0.0
2024-04-07 01:45:23,657 : Time 00h 27m 05s, ave eps reward [-15.99 -15.99 -15.99], ave eps length 10.0, reward step [-1.6 -1.6 -1.6], FPS 6.8, mean reward -15.987161335671122, std reward 5.368910511206054, AG 0.0
2024-04-07 01:45:50,307 : Time 00h 27m 32s, ave eps reward [-14.64 -14.64 -14.64], ave eps length 10.0, reward step [-1.46 -1.46 -1.46], FPS 7.23, mean reward -14.636757663908522, std reward 5.3441921189275305, AG 0.0
2024-04-07 01:46:16,609 : Time 00h 27m 58s, ave eps reward [-13.82 -13.82 -13.82], ave eps length 10.0, reward step [-1.38 -1.38 -1.38], FPS 9.8, mean reward -13.818252053645441, std reward 6.403715842725028, AG 0.0
2024-04-07 01:46:43,201 : Time 00h 28m 25s, ave eps reward [-14.14 -14.14 -14.14], ave eps length 10.0, reward step [-1.41 -1.41 -1.41], FPS 8.16, mean reward -14.144963187009779, std reward 6.533741136659773, AG 0.0
2024-04-07 01:47:09,989 : Time 00h 28m 51s, ave eps reward [-13.99 -13.99 -13.99], ave eps length 10.0, reward step [-1.4 -1.4 -1.4], FPS 6.74, mean reward -13.986545402461081, std reward 6.642934175146679, AG 0.0
2024-04-07 01:47:36,739 : Time 00h 29m 18s, ave eps reward [-13.18 -13.18 -13.18], ave eps length 10.0, reward step [-1.32 -1.32 -1.32], FPS 10.7, mean reward -13.177601945620514, std reward 6.828656787182367, AG 0.0
2024-04-07 01:48:03,353 : Time 00h 29m 45s, ave eps reward [-14.12 -14.12 -14.12], ave eps length 10.0, reward step [-1.41 -1.41 -1.41], FPS 7.85, mean reward -14.1219591602771, std reward 6.878184021823594, AG 0.0
2024-04-07 01:48:30,563 : Time 00h 30m 12s, ave eps reward [-15.41 -15.41 -15.41], ave eps length 10.0, reward step [-1.54 -1.54 -1.54], FPS 6.78, mean reward -15.411888878445314, std reward 6.697947571577277, AG 0.0
2024-04-07 01:48:56,982 : Time 00h 30m 38s, ave eps reward [-14.7 -14.7 -14.7], ave eps length 10.0, reward step [-1.47 -1.47 -1.47], FPS 9.15, mean reward -14.697273174023618, std reward 5.543365242029284, AG 0.0
2024-04-07 01:49:24,117 : Time 00h 31m 06s, ave eps reward [-13.47 -13.47 -13.47], ave eps length 10.0, reward step [-1.35 -1.35 -1.35], FPS 6.73, mean reward -13.473449222330322, std reward 6.186839266103645, AG 0.0
2024-04-07 01:49:50,735 : Time 00h 31m 32s, ave eps reward [-15.87 -15.87 -15.87], ave eps length 10.0, reward step [-1.59 -1.59 -1.59], FPS 6.86, mean reward -15.874901515497513, std reward 8.287302593781128, AG 0.0
2024-04-07 01:50:17,123 : Time 00h 31m 59s, ave eps reward [-10.68 -10.68 -10.68], ave eps length 10.0, reward step [-1.07 -1.07 -1.07], FPS 9.06, mean reward -10.677286449383988, std reward 6.1922754420980475, AG 0.0
2024-04-07 01:50:43,741 : Time 00h 32m 25s, ave eps reward [-10.54 -10.54 -10.54], ave eps length 10.0, reward step [-1.05 -1.05 -1.05], FPS 7.59, mean reward -10.541483086746958, std reward 8.512784001797472, AG 0.0
2024-04-07 01:51:10,457 : Time 00h 32m 52s, ave eps reward [-12.66 -12.66 -12.66], ave eps length 10.0, reward step [-1.27 -1.27 -1.27], FPS 6.87, mean reward -12.66118928624662, std reward 7.721223810717725, AG 0.0
2024-04-07 01:51:37,346 : Time 00h 33m 19s, ave eps reward [-15.56 -15.56 -15.56], ave eps length 10.0, reward step [-1.56 -1.56 -1.56], FPS 9.85, mean reward -15.56499713934071, std reward 8.306737264857006, AG 0.0
2024-04-07 01:52:03,972 : Time 00h 33m 45s, ave eps reward [-13.67 -13.67 -13.67], ave eps length 10.0, reward step [-1.37 -1.37 -1.37], FPS 8.58, mean reward -13.666101240061142, std reward 8.304855430995888, AG 0.0
2024-04-07 01:52:30,707 : Time 00h 34m 12s, ave eps reward [-10.45 -10.45 -10.45], ave eps length 10.0, reward step [-1.04 -1.04 -1.04], FPS 6.45, mean reward -10.448757227024375, std reward 7.585074176146101, AG 0.0
2024-04-07 01:52:57,306 : Time 00h 34m 39s, ave eps reward [-12.68 -12.68 -12.68], ave eps length 10.0, reward step [-1.27 -1.27 -1.27], FPS 7.17, mean reward -12.68082128737035, std reward 8.494692504618639, AG 0.0
2024-04-07 01:53:24,183 : Time 00h 35m 06s, ave eps reward [-13.88 -13.88 -13.88], ave eps length 10.0, reward step [-1.39 -1.39 -1.39], FPS 6.68, mean reward -13.881830748544497, std reward 7.366190323013791, AG 0.0
2024-04-07 01:53:50,929 : Time 00h 35m 32s, ave eps reward [-12.47 -12.47 -12.47], ave eps length 10.0, reward step [-1.25 -1.25 -1.25], FPS 6.59, mean reward -12.47260408685457, std reward 8.133475275890376, AG 0.0
2024-04-07 01:54:17,408 : Time 00h 35m 59s, ave eps reward [-17.75 -17.75 -17.75], ave eps length 10.0, reward step [-1.77 -1.77 -1.77], FPS 7.74, mean reward -17.748741250772657, std reward 4.590772170115151, AG 0.0
2024-04-07 01:54:43,808 : Time 00h 36m 25s, ave eps reward [-14.58 -14.58 -14.58], ave eps length 10.0, reward step [-1.46 -1.46 -1.46], FPS 10.04, mean reward -14.57663452958504, std reward 6.222590198537788, AG 0.0
2024-04-07 01:55:10,556 : Time 00h 36m 52s, ave eps reward [-10.74 -10.74 -10.74], ave eps length 10.0, reward step [-1.07 -1.07 -1.07], FPS 6.8, mean reward -10.741355963571378, std reward 7.898048338215963, AG 0.0
2024-04-07 01:55:37,424 : Time 00h 37m 19s, ave eps reward [-12.01 -12.01 -12.01], ave eps length 10.0, reward step [-1.2 -1.2 -1.2], FPS 8.9, mean reward -12.01000719168779, std reward 6.730549442458577, AG 0.0
2024-04-07 01:56:03,937 : Time 00h 37m 45s, ave eps reward [-14.61 -14.61 -14.61], ave eps length 10.0, reward step [-1.46 -1.46 -1.46], FPS 8.78, mean reward -14.606795853844881, std reward 7.6514094695382, AG 0.0
2024-04-07 01:56:30,746 : Time 00h 38m 12s, ave eps reward [-14.04 -14.04 -14.04], ave eps length 10.0, reward step [-1.4 -1.4 -1.4], FPS 6.58, mean reward -14.039135473095996, std reward 7.029633227175841, AG 0.0
2024-04-07 01:56:57,402 : Time 00h 38m 39s, ave eps reward [-12.64 -12.64 -12.64], ave eps length 10.0, reward step [-1.26 -1.26 -1.26], FPS 6.95, mean reward -12.6384054220939, std reward 7.55823600915365, AG 0.0
2024-04-07 01:57:24,104 : Time 00h 39m 06s, ave eps reward [-13.24 -13.24 -13.24], ave eps length 10.0, reward step [-1.32 -1.32 -1.32], FPS 6.72, mean reward -13.236240308043682, std reward 6.792800155058197, AG 0.0
2024-04-07 01:57:50,780 : Time 00h 39m 32s, ave eps reward [-13.76 -13.76 -13.76], ave eps length 10.0, reward step [-1.38 -1.38 -1.38], FPS 6.77, mean reward -13.759397542341455, std reward 7.002392140150565, AG 0.0
2024-04-07 01:58:17,493 : Time 00h 39m 59s, ave eps reward [-11.23 -11.23 -11.23], ave eps length 10.0, reward step [-1.12 -1.12 -1.12], FPS 6.79, mean reward -11.229133595472472, std reward 6.643583778323382, AG 0.0
2024-04-07 01:58:43,815 : Time 00h 40m 25s, ave eps reward [-11.61 -11.61 -11.61], ave eps length 10.0, reward step [-1.16 -1.16 -1.16], FPS 9.76, mean reward -11.607063928237405, std reward 7.234344296419261, AG 0.0
2024-04-07 01:59:10,488 : Time 00h 40m 52s, ave eps reward [-10.56 -10.56 -10.56], ave eps length 10.0, reward step [-1.06 -1.06 -1.06], FPS 7.51, mean reward -10.560742046041296, std reward 7.2966460421920045, AG 0.0
2024-04-07 01:59:37,514 : Time 00h 41m 19s, ave eps reward [-13.54 -13.54 -13.54], ave eps length 10.0, reward step [-1.35 -1.35 -1.35], FPS 8.16, mean reward -13.544819586266968, std reward 6.64723823403994, AG 0.0
2024-04-07 02:00:03,971 : Time 00h 41m 45s, ave eps reward [-8.34 -8.34 -8.34], ave eps length 10.0, reward step [-0.83 -0.83 -0.83], FPS 8.95, mean reward -8.336079110575772, std reward 6.263518489518825, AG 0.0
